pokemon,version,method,location_area,min_level,max_level,chance,conditions
manectric,emerald,walk,Hoenn Victory Road B2f,,,0,
marshtomp,emerald,walk,Hoenn Victory Road B2f,,,0,
masquerain,emerald,walk,Hoenn Victory Road B2f,,,0,
mawile,emerald,walk,Hoenn Victory Road B2f,42,44,5,
medicham,emerald,walk,Hoenn Victory Road B2f,,,0,
meditite,emerald,walk,Hoenn Victory Road B2f,,,0,
metagross,emerald,walk,Hoenn Victory Road B2f,,,0,
metang,emerald,walk,Hoenn Victory Road B2f,,,0,
mightyena,emerald,walk,Hoenn Victory Road B2f,,,0,
milotic,emerald,walk,Hoenn Victory Road B2f,,,0,
minun,emerald,walk,Hoenn Victory Road B2f,,,0,
mudkip,emerald,walk,Hoenn Victory Road B2f,,,0,
nincada,emerald,walk,Hoenn Victory Road B2f,,,0,
ninjask,emerald,walk,Hoenn Victory Road B2f,,,0,
nosepass,emerald,walk,Hoenn Victory Road B2f,,,0,
numel,emerald,walk,Hoenn Victory Road B2f,,,0,
nuzleaf,emerald,walk,Hoenn Victory Road B2f,,,0,
pelipper,emerald,walk,Hoenn Victory Road B2f,,,0,
plusle,emerald,walk,Hoenn Victory Road B2f,,,0,
poochyena,emerald,walk,Hoenn Victory Road B2f,,,0,
ralts,emerald,walk,Hoenn Victory Road B2f,,,0,
rayquaza,emerald,walk,Hoenn Victory Road B2f,,,0,
regice,emerald,walk,Hoenn Victory Road B2f,,,0,
regirock,emerald,walk,Hoenn Victory Road B2f,,,0,
registeel,emerald,walk,Hoenn Victory Road B2f,,,0,
relicanth,emerald,walk,Hoenn Victory Road B2f,,,0,
roselia,emerald,walk,Hoenn Victory Road B2f,,,0,
sableye,emerald,walk,Hoenn Victory Road B2f,40,44,35,
salamence,emerald,walk,Hoenn Victory Road B2f,,,0,
sceptile,emerald,walk,Hoenn Victory Road B2f,,,0,
sealeo,emerald,walk,Hoenn Victory Road B2f,,,0,
seedot,emerald,walk,Hoenn Victory Road B2f,,,0,
seviper,emerald,walk,Hoenn Victory Road B2f,,,0,
sharpedo,emerald,walk,Hoenn Victory Road B2f,,,0,
shedinja,emerald,walk,Hoenn Victory Road B2f,,,0,
shelgon,emerald,walk,Hoenn Victory Road B2f,,,0,
shiftry,emerald,walk,Hoenn Victory Road B2f,,,0,
shroomish,emerald,walk,Hoenn Victory Road B2f,,,0,
shuppet,emerald,walk,Hoenn Victory Road B2f,,,0,
silcoon,emerald,walk,Hoenn Victory Road B2f,,,0,
skitty,emerald,walk,Hoenn Victory Road B2f,,,0,
slaking,emerald,walk,Hoenn Victory Road B2f,,,0,
slakoth,emerald,walk,Hoenn Victory Road B2f,,,0,
snorunt,emerald,walk,Hoenn Victory Road B2f,,,0,
solrock,emerald,walk,Hoenn Victory Road B2f,,,0,
spheal,emerald,walk,Hoenn Victory Road B2f,,,0,
spinda,emerald,walk,Hoenn Victory Road B2f,,,0,
spoink,emerald,walk,Hoenn Victory Road B2f,,,0,
surskit,emerald,walk,Hoenn Victory Road B2f,,,0,
swablu,emerald,walk,Hoenn Victory Road B2f,,,0,
swalot,emerald,walk,Hoenn Victory Road B2f,,,0,
swampert,emerald,walk,Hoenn Victory Road B2f,,,0,
swellow,emerald,walk,Hoenn Victory Road B2f,,,0,
taillow,emerald,walk,Hoenn Victory Road B2f,,,0,
torchic,emerald,walk,Hoenn Victory Road B2f,,,0,
torkoal,emerald,walk,Hoenn Victory Road B2f,,,0,
trapinch,emerald,walk,Hoenn Victory Road B2f,,,0,
treecko,emerald,walk,Hoenn Victory Road B2f,,,0,
tropius,emerald,walk,Hoenn Victory Road B2f,,,0,
vibrava,emerald,walk,Hoenn Victory Road B2f,,,0,
vigoroth,emerald,walk,Hoenn Victory Road B2f,,,0,
volbeat,emerald,walk,Hoenn Victory Road B2f,,,0,
wailmer,emerald,walk,Hoenn Victory Road B2f,,,0,
wailord,emerald,walk,Hoenn Victory Road B2f,,,0,
walrein,emerald,walk,Hoenn Victory Road B2f,,,0,
whiscash,emerald,walk,Hoenn Victory Road B2f,,,0,
whismur,emerald,walk,Hoenn Victory Road B2f,,,0,
wingull,emerald,walk,Hoenn Victory Road B2f,,,0,
wurmple,emerald,walk,Hoenn Victory Road B2f,,,0,
wynaut,emerald,walk,Hoenn Victory Road B2f,,,0,
zangoose,emerald,walk,Hoenn Victory Road B2f,,,0,
zigzagoon,emerald,walk,Hoenn Victory Road B2f,,,0,
absol,emerald,walk,Jagged Pass,,,0,
aggron,emerald,walk,Jagged Pass,,,0,
altaria,emerald,walk,Jagged Pass,,,0,
anorith,emerald,walk,Jagged Pass,,,0,
armaldo,emerald,walk,Jagged Pass,,,0,
aron,emerald,walk,Jagged Pass,,,0,
azurill,emerald,walk,Jagged Pass,,,0,
bagon,emerald,walk,Jagged Pass,,,0,
baltoy,emerald,walk,Jagged Pass,,,0,
banette,emerald,walk,Jagged Pass,,,0,
barboach,emerald,walk,Jagged Pass,,,0,
beautifly,emerald,walk,Jagged Pass,,,0,
beldum,emerald,walk,Jagged Pass,,,0,
blaziken,emerald,walk,Jagged Pass,,,0,
breloom,emerald,walk,Jagged Pass,,,0,
cacnea,emerald,walk,Jagged Pass,,,0,
cacturne,emerald,walk,Jagged Pass,,,0,
camerupt,emerald,walk,Jagged Pass,,,0,
carvanha,emerald,walk,Jagged Pass,,,0,
cascoon,emerald,walk,Jagged Pass,,,0,
castform,emerald,walk,Jagged Pass,,,0,
chimecho,emerald,walk,Jagged Pass,,,0,
clamperl,emerald,walk,Jagged Pass,,,0,
claydol,emerald,walk,Jagged Pass,,,0,
combusken,emerald,walk,Jagged Pass,,,0,
corphish,emerald,walk,Jagged Pass,,,0,
cradily,emerald,walk,Jagged Pass,,,0,
crawdaunt,emerald,walk,Jagged Pass,,,0,
delcatty,emerald,walk,Jagged Pass,,,0,
deoxys-normal,emerald,walk,Jagged Pass,,,0,
dusclops,emerald,walk,Jagged Pass,,,0,
duskull,emerald,walk,Jagged Pass,,,0,
dustox,emerald,walk,Jagged Pass,,,0,
electrike,emerald,walk,Jagged Pass,,,0,
exploud,emerald,walk,Jagged Pass,,,0,
feebas,emerald,walk,Jagged Pass,,,0,
flygon,emerald,walk,Jagged Pass,,,0,
gardevoir,emerald,walk,Jagged Pass,,,0,
glalie,emerald,walk,Jagged Pass,,,0,
gorebyss,emerald,walk,Jagged Pass,,,0,
groudon,emerald,walk,Jagged Pass,,,0,
grovyle,emerald,walk,Jagged Pass,,,0,
grumpig,emerald,walk,Jagged Pass,,,0,
gulpin,emerald,walk,Jagged Pass,,,0,
hariyama,emerald,walk,Jagged Pass,,,0,
huntail,emerald,walk,Jagged Pass,,,0,
illumise,emerald,walk,Jagged Pass,,,0,
jirachi,emerald,walk,Jagged Pass,,,0,
kecleon,emerald,walk,Jagged Pass,,,0,
kirlia,emerald,walk,Jagged Pass,,,0,
kyogre,emerald,walk,Jagged Pass,,,0,
lairon,emerald,walk,Jagged Pass,,,0,
latias,emerald,walk,Jagged Pass,,,0,
latios,emerald,walk,Jagged Pass,,,0,
lileep,emerald,walk,Jagged Pass,,,0,
linoone,emerald,walk,Jagged Pass,,,0,
lombre,emerald,walk,Jagged Pass,,,0,
lotad,emerald,walk,Jagged Pass,,,0,
loudred,emerald,walk,Jagged Pass,,,0,
ludicolo,emerald,walk,Jagged Pass,,,0,
lunatone,emerald,walk,Jagged Pass,,,0,
luvdisc,emerald,walk,Jagged Pass,,,0,
makuhita,emerald,walk,Jagged Pass,,,0,
manectric,emerald,walk,Jagged Pass,,,0,
marshtomp,emerald,walk,Jagged Pass,,,0,
masquerain,emerald,walk,Jagged Pass,,,0,
mawile,emerald,walk,Jagged Pass,,,0,
medicham,emerald,walk,Jagged Pass,,,0,
meditite,emerald,walk,Jagged Pass,,,0,
metagross,emerald,walk,Jagged Pass,,,0,
metang,emerald,walk,Jagged Pass,,,0,
mightyena,emerald,walk,Jagged Pass,,,0,
milotic,emerald,walk,Jagged Pass,,,0,
minun,emerald,walk,Jagged Pass,,,0,
mudkip,emerald,walk,Jagged Pass,,,0,
nincada,emerald,walk,Jagged Pass,,,0,
ninjask,emerald,walk,Jagged Pass,,,0,
nosepass,emerald,walk,Jagged Pass,,,0,
numel,emerald,walk,Jagged Pass,20,22,35,
nuzleaf,emerald,walk,Jagged Pass,,,0,
pelipper,emerald,walk,Jagged Pass,,,0,
plusle,emerald,walk,Jagged Pass,,,0,
poochyena,emerald,walk,Jagged Pass,,,0,
ralts,emerald,walk,Jagged Pass,,,0,
rayquaza,emerald,walk,Jagged Pass,,,0,
regice,emerald,walk,Jagged Pass,,,0,
regirock,emerald,walk,Jagged Pass,,,0,
registeel,emerald,walk,Jagged Pass,,,0,
relicanth,emerald,walk,Jagged Pass,,,0,
roselia,emerald,walk,Jagged Pass,,,0,
sableye,emerald,walk,Jagged Pass,,,0,
salamence,emerald,walk,Jagged Pass,,,0,
sceptile,emerald,walk,Jagged Pass,,,0,
sealeo,emerald,walk,Jagged Pass,,,0,
seedot,emerald,walk,Jagged Pass,,,0,
seviper,emerald,walk,Jagged Pass,,,0,
sharpedo,emerald,walk,Jagged Pass,,,0,
shedinja,emerald,walk,Jagged Pass,,,0,
shelgon,emerald,walk,Jagged Pass,,,0,
shiftry,emerald,walk,Jagged Pass,,,0,
shroomish,emerald,walk,Jagged Pass,,,0,
shuppet,emerald,walk,Jagged Pass,,,0,
silcoon,emerald,walk,Jagged Pass,,,0,
skitty,emerald,walk,Jagged Pass,,,0,
slaking,emerald,walk,Jagged Pass,,,0,
slakoth,emerald,walk,Jagged Pass,,,0,
snorunt,emerald,walk,Jagged Pass,,,0,
solrock,emerald,walk,Jagged Pass,,,0,
spheal,emerald,walk,Jagged Pass,,,0,
spinda,emerald,walk,Jagged Pass,,,0,
spoink,emerald,walk,Jagged Pass,20,22,20,
surskit,emerald,walk,Jagged Pass,,,0,
swablu,emerald,walk,Jagged Pass,,,0,
swalot,emerald,walk,Jagged Pass,,,0,
swampert,emerald,walk,Jagged Pass,,,0,
swellow,emerald,walk,Jagged Pass,,,0,
taillow,emerald,walk,Jagged Pass,,,0,
torchic,emerald,walk,Jagged Pass,,,0,
torkoal,emerald,walk,Jagged Pass,,,0,
trapinch,emerald,walk,Jagged Pass,,,0,
treecko,emerald,walk,Jagged Pass,,,0,
tropius,emerald,walk,Jagged Pass,,,0,
vibrava,emerald,walk,Jagged Pass,,,0,
vigoroth,emerald,walk,Jagged Pass,,,0,
volbeat,emerald,walk,Jagged Pass,,,0,
wailmer,emerald,walk,Jagged Pass,,,0,
wailord,emerald,walk,Jagged Pass,,,0,
walrein,emerald,walk,Jagged Pass,,,0,
whiscash,emerald,walk,Jagged Pass,,,0,
whismur,emerald,walk,Jagged Pass,,,0,
wingull,emerald,walk,Jagged Pass,,,0,
wurmple,emerald,walk,Jagged Pass,,,0,
wynaut,emerald,walk,Jagged Pass,,,0,
zangoose,emerald,walk,Jagged Pass,,,0,
zigzagoon,emerald,walk,Jagged Pass,,,0,
absol,emerald,walk,Magma Hideout,,,0,
aggron,emerald,walk,Magma Hideout,,,0,
altaria,emerald,walk,Magma Hideout,,,0,
anorith,emerald,walk,Magma Hideout,,,0,
armaldo,emerald,walk,Magma Hideout,,,0,
aron,emerald,walk,Magma Hideout,,,0,
azurill,emerald,walk,Magma Hideout,,,0,
bagon,emerald,walk,Magma Hideout,,,0,
baltoy,emerald,walk,Magma Hideout,,,0,
banette,emerald,walk,Magma Hideout,,,0,
barboach,emerald,walk,Magma Hideout,,,0,
beautifly,emerald,walk,Magma Hideout,,,0,
beldum,emerald,walk,Magma Hideout,,,0,
blaziken,emerald,walk,Magma Hideout,,,0,
breloom,emerald,walk,Magma Hideout,,,0,
cacnea,emerald,walk,Magma Hideout,,,0,
cacturne,emerald,walk,Magma Hideout,,,0,
camerupt,emerald,walk,Magma Hideout,,,0,
carvanha,emerald,walk,Magma Hideout,,,0,
cascoon,emerald,walk,Magma Hideout,,,0,
castform,emerald,walk,Magma Hideout,,,0,
chimecho,emerald,walk,Magma Hideout,,,0,
clamperl,emerald,walk,Magma Hideout,,,0,
claydol,emerald,walk,Magma Hideout,,,0,
combusken,emerald,walk,Magma Hideout,,,0,
corphish,emerald,walk,Magma Hideout,,,0,
cradily,emerald,walk,Magma Hideout,,,0,
crawdaunt,emerald,walk,Magma Hideout,,,0,
delcatty,emerald,walk,Magma Hideout,,,0,
deoxys-normal,emerald,walk,Magma Hideout,,,0,
dusclops,emerald,walk,Magma Hideout,,,0,
duskull,emerald,walk,Magma Hideout,,,0,
dustox,emerald,walk,Magma Hideout,,,0,
electrike,emerald,walk,Magma Hideout,,,0,
exploud,emerald,walk,Magma Hideout,,,0,
feebas,emerald,walk,Magma Hideout,,,0,
flygon,emerald,walk,Magma Hideout,,,0,
gardevoir,emerald,walk,Magma Hideout,,,0,
glalie,emerald,walk,Magma Hideout,,,0,
gorebyss,emerald,walk,Magma Hideout,,,0,
groudon,emerald,walk,Magma Hideout,,,0,
grovyle,emerald,walk,Magma Hideout,,,0,
grumpig,emerald,walk,Magma Hideout,,,0,
gulpin,emerald,walk,Magma Hideout,,,0,
hariyama,emerald,walk,Magma Hideout,,,0,
huntail,emerald,walk,Magma Hideout,,,0,
illumise,emerald,walk,Magma Hideout,,,0,
jirachi,emerald,walk,Magma Hideout,,,0,
kecleon,emerald,walk,Magma Hideout,,,0,
kirlia,emerald,walk,Magma Hideout,,,0,
kyogre,emerald,walk,Magma Hideout,,,0,
lairon,emerald,walk,Magma Hideout,,,0,
latias,emerald,walk,Magma Hideout,,,0,
latios,emerald,walk,Magma Hideout,,,0,
lileep,emerald,walk,Magma Hideout,,,0,
linoone,emerald,walk,Magma Hideout,,,0,
lombre,emerald,walk,Magma Hideout,,,0,
lotad,emerald,walk,Magma Hideout,,,0,
loudred,emerald,walk,Magma Hideout,,,0,
ludicolo,emerald,walk,Magma Hideout,,,0,
lunatone,emerald,walk,Magma Hideout,,,0,
luvdisc,emerald,walk,Magma Hideout,,,0,
makuhita,emerald,walk,Magma Hideout,,,0,
manectric,emerald,walk,Magma Hideout,,,0,
marshtomp,emerald,walk,Magma Hideout,,,0,
masquerain,emerald,walk,Magma Hideout,,,0,
mawile,emerald,walk,Magma Hideout,,,0,
medicham,emerald,walk,Magma Hideout,,,0,
meditite,emerald,walk,Magma Hideout,,,0,
metagross,emerald,walk,Magma Hideout,,,0,
metang,emerald,walk,Magma Hideout,,,0,
mightyena,emerald,walk,Magma Hideout,,,0,
milotic,emerald,walk,Magma Hideout,,,0,
minun,emerald,walk,Magma Hideout,,,0,
mudkip,emerald,walk,Magma Hideout,,,0,
nincada,emerald,walk,Magma Hideout,,,0,
ninjask,emerald,walk,Magma Hideout,,,0,
nosepass,emerald,walk,Magma Hideout,,,0,
numel,emerald,walk,Magma Hideout,,,0,
nuzleaf,emerald,walk,Magma Hideout,,,0,
pelipper,emerald,walk,Magma Hideout,,,0,
plusle,emerald,walk,Magma Hideout,,,0,
poochyena,emerald,walk,Magma Hideout,,,0,
ralts,emerald,walk,Magma Hideout,,,0,
rayquaza,emerald,walk,Magma Hideout,,,0,
regice,emerald,walk,Magma Hideout,,,0,
regirock,emerald,walk,Magma Hideout,,,0,
registeel,emerald,walk,Magma Hideout,,,0,
relicanth,emerald,walk,Magma Hideout,,,0,
roselia,emerald,walk,Magma Hideout,,,0,
sableye,emerald,walk,Magma Hideout,,,0,
salamence,emerald,walk,Magma Hideout,,,0,
sceptile,emerald,walk,Magma Hideout,,,0,
sealeo,emerald,walk,Magma Hideout,,,0,
seedot,emerald,walk,Magma Hideout,,,0,
seviper,emerald,walk,Magma Hideout,,,0,
sharpedo,emerald,walk,Magma Hideout,,,0,
shedinja,emerald,walk,Magma Hideout,,,0,
shelgon,emerald,walk,Magma Hideout,,,0,
shiftry,emerald,walk,Magma Hideout,,,0,
shroomish,emerald,walk,Magma Hideout,,,0,
shuppet,emerald,walk,Magma Hideout,,,0,
silcoon,emerald,walk,Magma Hideout,,,0,
skitty,emerald,walk,Magma Hideout,,,0,
slaking,emerald,walk,Magma Hideout,,,0,
slakoth,emerald,walk,Magma Hideout,,,0,
snorunt,emerald,walk,Magma Hideout,,,0,
solrock,emerald,walk,Magma Hideout,,,0,
spheal,emerald,walk,Magma Hideout,,,0,
spinda,emerald,walk,Magma Hideout,,,0,
spoink,emerald,walk,Magma Hideout,,,0,
surskit,emerald,walk,Magma Hideout,,,0,
swablu,emerald,walk,Magma Hideout,,,0,
swalot,emerald,walk,Magma Hideout,,,0,
swampert,emerald,walk,Magma Hideout,,,0,
swellow,emerald,walk,Magma Hideout,,,0,
taillow,emerald,walk,Magma Hideout,,,0,
torchic,emerald,walk,Magma Hideout,,,0,
torkoal,emerald,walk,Magma Hideout,28,30,30,
trapinch,emerald,walk,Magma Hideout,,,0,
treecko,emerald,walk,Magma Hideout,,,0,
tropius,emerald,walk,Magma Hideout,,,0,
vibrava,emerald,walk,Magma Hideout,,,0,
vigoroth,emerald,walk,Magma Hideout,,,0,
volbeat,emerald,walk,Magma Hideout,,,0,
wailmer,emerald,walk,Magma Hideout,,,0,
wailord,emerald,walk,Magma Hideout,,,0,
walrein,emerald,walk,Magma Hideout,,,0,
whiscash,emerald,walk,Magma Hideout,,,0,
whismur,emerald,walk,Magma Hideout,,,0,
wingull,emerald,walk,Magma Hideout,,,0,
wurmple,emerald,walk,Magma Hideout,,,0,
wynaut,emerald,walk,Magma Hideout,,,0,
zangoose,emerald,walk,Magma Hideout,,,0,
zigzagoon,emerald,walk,Magma Hideout,,,0,
absol,emerald,walk,Meteor Falls,,,0,
aggron,emerald,walk,Meteor Falls,,,0,
altaria,emerald,walk,Meteor Falls,,,0,
anorith,emerald,walk,Meteor Falls,,,0,
armaldo,emerald,walk,Meteor Falls,,,0,
aron,emerald,walk,Meteor Falls,,,0,
azurill,emerald,walk,Meteor Falls,,,0,
bagon,emerald,walk,Meteor Falls,,,0,
baltoy,emerald,walk,Meteor Falls,,,0,
banette,emerald,walk,Meteor Falls,,,0,
barboach,emerald,walk,Meteor Falls,,,0,
beautifly,emerald,walk,Meteor Falls,,,0,
beldum,emerald,walk,Meteor Falls,,,0,
blaziken,emerald,walk,Meteor Falls,,,0,
breloom,emerald,walk,Meteor Falls,,,0,
cacnea,emerald,walk,Meteor Falls,,,0,
cacturne,emerald,walk,Meteor Falls,,,0,
camerupt,emerald,walk,Meteor Falls,,,0,
carvanha,emerald,walk,Meteor Falls,,,0,
cascoon,emerald,walk,Meteor Falls,,,0,
castform,emerald,walk,Meteor Falls,,,0,
chimecho,emerald,walk,Meteor Falls,,,0,
clamperl,emerald,walk,Meteor Falls,,,0,
claydol,emerald,walk,Meteor Falls,,,0,
combusken,emerald,walk,Meteor Falls,,,0,
corphish,emerald,walk,Meteor Falls,,,0,
cradily,emerald,walk,Meteor Falls,,,0,
crawdaunt,emerald,walk,Meteor Falls,,,0,
delcatty,emerald,walk,Meteor Falls,,,0,
deoxys-normal,emerald,walk,Meteor Falls,,,0,
dusclops,emerald,walk,Meteor Falls,,,0,
duskull,emerald,walk,Meteor Falls,,,0,
dustox,emerald,walk,Meteor Falls,,,0,
electrike,emerald,walk,Meteor Falls,,,0,
exploud,emerald,walk,Meteor Falls,,,0,
feebas,emerald,walk,Meteor Falls,,,0,
flygon,emerald,walk,Meteor Falls,,,0,
gardevoir,emerald,walk,Meteor Falls,,,0,
glalie,emerald,walk,Meteor Falls,,,0,
gorebyss,emerald,walk,Meteor Falls,,,0,
groudon,emerald,walk,Meteor Falls,,,0,
grovyle,emerald,walk,Meteor Falls,,,0,
grumpig,emerald,walk,Meteor Falls,,,0,
gulpin,emerald,walk,Meteor Falls,,,0,
hariyama,emerald,walk,Meteor Falls,,,0,
huntail,emerald,walk,Meteor Falls,,,0,
illumise,emerald,walk,Meteor Falls,,,0,
jirachi,emerald,walk,Meteor Falls,,,0,
kecleon,emerald,walk,Meteor Falls,,,0,
kirlia,emerald,walk,Meteor Falls,,,0,
kyogre,emerald,walk,Meteor Falls,,,0,
lairon,emerald,walk,Meteor Falls,,,0,
latias,emerald,walk,Meteor Falls,,,0,
latios,emerald,walk,Meteor Falls,,,0,
lileep,emerald,walk,Meteor Falls,,,0,
linoone,emerald,walk,Meteor Falls,,,0,
lombre,emerald,walk,Meteor Falls,,,0,
lotad,emerald,walk,Meteor Falls,,,0,
loudred,emerald,walk,Meteor Falls,,,0,
ludicolo,emerald,walk,Meteor Falls,,,0,
lunatone,emerald,walk,Meteor Falls,,,0,
luvdisc,emerald,walk,Meteor Falls,,,0,
makuhita,emerald,walk,Meteor Falls,,,0,
manectric,emerald,walk,Meteor Falls,,,0,
marshtomp,emerald,walk,Meteor Falls,,,0,
masquerain,emerald,walk,Meteor Falls,,,0,
mawile,emerald,walk,Meteor Falls,,,0,
medicham,emerald,walk,Meteor Falls,,,0,
meditite,emerald,walk,Meteor Falls,,,0,
metagross,emerald,walk,Meteor Falls,,,0,
metang,emerald,walk,Meteor Falls,,,0,
mightyena,emerald,walk,Meteor Falls,,,0,
milotic,emerald,walk,Meteor Falls,,,0,
minun,emerald,walk,Meteor Falls,,,0,
mudkip,emerald,walk,Meteor Falls,,,0,
nincada,emerald,walk,Meteor Falls,,,0,
ninjask,emerald,walk,Meteor Falls,,,0,
nosepass,emerald,walk,Meteor Falls,,,0,
numel,emerald,walk,Meteor Falls,,,0,
nuzleaf,emerald,walk,Meteor Falls,,,0,
pelipper,emerald,walk,Meteor Falls,,,0,
plusle,emerald,walk,Meteor Falls,,,0,
poochyena,emerald,walk,Meteor Falls,,,0,
ralts,emerald,walk,Meteor Falls,,,0,
rayquaza,emerald,walk,Meteor Falls,,,0,
regice,emerald,walk,Meteor Falls,,,0,
regirock,emerald,walk,Meteor Falls,,,0,
registeel,emerald,walk,Meteor Falls,,,0,
relicanth,emerald,walk,Meteor Falls,,,0,
roselia,emerald,walk,Meteor Falls,,,0,
sableye,emerald,walk,Meteor Falls,,,0,
salamence,emerald,walk,Meteor Falls,,,0,
sceptile,emerald,walk,Meteor Falls,,,0,
sealeo,emerald,walk,Meteor Falls,,,0,
seedot,emerald,walk,Meteor Falls,,,0,
seviper,emerald,walk,Meteor Falls,,,0,
sharpedo,emerald,walk,Meteor Falls,,,0,
shedinja,emerald,walk,Meteor Falls,,,0,
shelgon,emerald,walk,Meteor Falls,,,0,
shiftry,emerald,walk,Meteor Falls,,,0,
shroomish,emerald,walk,Meteor Falls,,,0,
shuppet,emerald,walk,Meteor Falls,,,0,
silcoon,emerald,walk,Meteor Falls,,,0,
skitty,emerald,walk,Meteor Falls,,,0,
slaking,emerald,walk,Meteor Falls,,,0,
slakoth,emerald,walk,Meteor Falls,,,0,
snorunt,emerald,walk,Meteor Falls,,,0,
solrock,emerald,walk,Meteor Falls,14,18,20,
spheal,emerald,walk,Meteor Falls,,,0,
spinda,emerald,walk,Meteor Falls,,,0,
spoink,emerald,walk,Meteor Falls,,,0,
surskit,emerald,walk,Meteor Falls,,,0,
swablu,emerald,walk,Meteor Falls,,,0,
swalot,emerald,walk,Meteor Falls,,,0,
swampert,emerald,walk,Meteor Falls,,,0,
swellow,emerald,walk,Meteor Falls,,,0,
taillow,emerald,walk,Meteor Falls,,,0,
torchic,emerald,walk,Meteor Falls,,,0,
torkoal,emerald,walk,Meteor Falls,,,0,
trapinch,emerald,walk,Meteor Falls,,,0,
treecko,emerald,walk,Meteor Falls,,,0,
tropius,emerald,walk,Meteor Falls,,,0,
vibrava,emerald,walk,Meteor Falls,,,0,
vigoroth,emerald,walk,Meteor Falls,,,0,
volbeat,emerald,walk,Meteor Falls,,,0,
wailmer,emerald,walk,Meteor Falls,,,0,
wailord,emerald,walk,Meteor Falls,,,0,
walrein,emerald,walk,Meteor Falls,,,0,
whiscash,emerald,walk,Meteor Falls,,,0,
whismur,emerald,walk,Meteor Falls,,,0,
wingull,emerald,walk,Meteor Falls,,,0,
wurmple,emerald,walk,Meteor Falls,,,0,
wynaut,emerald,walk,Meteor Falls,,,0,
zangoose,emerald,walk,Meteor Falls,,,0,
zigzagoon,emerald,walk,Meteor Falls,,,0,
absol,emerald,walk,Meteor Falls B1f,,,0,
aggron,emerald,walk,Meteor Falls B1f,,,0,
altaria,emerald,walk,Meteor Falls B1f,,,0,
anorith,emerald,walk,Meteor Falls B1f,,,0,
armaldo,emerald,walk,Meteor Falls B1f,,,0,
aron,emerald,walk,Meteor Falls B1f,,,0,
azurill,emerald,walk,Meteor Falls B1f,,,0,
bagon,emerald,walk,Meteor Falls B1f,,,0,
baltoy,emerald,walk,Meteor Falls B1f,,,0,
banette,emerald,walk,Meteor Falls B1f,,,0,
barboach,emerald,walk,Meteor Falls B1f,,,0,
beautifly,emerald,walk,Meteor Falls B1f,,,0,
beldum,emerald,walk,Meteor Falls B1f,,,0,
blaziken,emerald,walk,Meteor Falls B1f,,,0,
breloom,emerald,walk,Meteor Falls B1f,,,0,
cacnea,emerald,walk,Meteor Falls B1f,,,0,
cacturne,emerald,walk,Meteor Falls B1f,,,0,
camerupt,emerald,walk,Meteor Falls B1f,,,0,
carvanha,emerald,walk,Meteor Falls B1f,,,0,
cascoon,emerald,walk,Meteor Falls B1f,,,0,
castform,emerald,walk,Meteor Falls B1f,,,0,
chimecho,emerald,walk,Meteor Falls B1f,,,0,
clamperl,emerald,walk,Meteor Falls B1f,,,0,
claydol,emerald,walk,Meteor Falls B1f,,,0,
combusken,emerald,walk,Meteor Falls B1f,,,0,
corphish,emerald,walk,Meteor Falls B1f,,,0,
cradily,emerald,walk,Meteor Falls B1f,,,0,
crawdaunt,emerald,walk,Meteor Falls B1f,,,0,
delcatty,emerald,walk,Meteor Falls B1f,,,0,
deoxys-normal,emerald,walk,Meteor Falls B1f,,,0,
dusclops,emerald,walk,Meteor Falls B1f,,,0,
duskull,emerald,walk,Meteor Falls B1f,,,0,
dustox,emerald,walk,Meteor Falls B1f,,,0,
electrike,emerald,walk,Meteor Falls B1f,,,0,
exploud,emerald,walk,Meteor Falls B1f,,,0,
feebas,emerald,walk,Meteor Falls B1f,,,0,
flygon,emerald,walk,Meteor Falls B1f,,,0,
gardevoir,emerald,walk,Meteor Falls B1f,,,0,
glalie,emerald,walk,Meteor Falls B1f,,,0,
gorebyss,emerald,walk,Meteor Falls B1f,,,0,
groudon,emerald,walk,Meteor Falls B1f,,,0,
grovyle,emerald,walk,Meteor Falls B1f,,,0,
grumpig,emerald,walk,Meteor Falls B1f,,,0,
gulpin,emerald,walk,Meteor Falls B1f,,,0,
hariyama,emerald,walk,Meteor Falls B1f,,,0,
huntail,emerald,walk,Meteor Falls B1f,,,0,
illumise,emerald,walk,Meteor Falls B1f,,,0,
jirachi,emerald,walk,Meteor Falls B1f,,,0,
kecleon,emerald,walk,Meteor Falls B1f,,,0,
kirlia,emerald,walk,Meteor Falls B1f,,,0,
kyogre,emerald,walk,Meteor Falls B1f,,,0,
lairon,emerald,walk,Meteor Falls B1f,,,0,
latias,emerald,walk,Meteor Falls B1f,,,0,
latios,emerald,walk,Meteor Falls B1f,,,0,
lileep,emerald,walk,Meteor Falls B1f,,,0,
linoone,emerald,walk,Meteor Falls B1f,,,0,
lombre,emerald,walk,Meteor Falls B1f,,,0,
lotad,emerald,walk,Meteor Falls B1f,,,0,
loudred,emerald,walk,Meteor Falls B1f,,,0,
ludicolo,emerald,walk,Meteor Falls B1f,,,0,
lunatone,emerald,walk,Meteor Falls B1f,,,0,
luvdisc,emerald,walk,Meteor Falls B1f,,,0,
makuhita,emerald,walk,Meteor Falls B1f,,,0,
manectric,emerald,walk,Meteor Falls B1f,,,0,
marshtomp,emerald,walk,Meteor Falls B1f,,,0,
masquerain,emerald,walk,Meteor Falls B1f,,,0,
